market,variety,arrival_date,arrivals_mt,minimum_price,maximum_price,modal_price,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_change_1,price_change_7,price_vs_rolling_7,price_vs_rolling_14,month,day_of_week,target_date,target_modal_price_7d
Rajahmundry APMC,Swarna Masuri (New),2023-08-15,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,1,2023-08-22,2060.0
Rajahmundry APMC,Paddy,2023-08-15,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-08-22,2040.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-15,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-08-23,2040.0
Karapa APMC,1001,2023-08-15,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2051.428571428572,1.9289570911757195e-06,3.631365196011622,0.0,0.0,1.0,0.9993036211699164,8,1,2023-08-29,2050.0
Rajahmundry APMC,Paddy,2023-08-16,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-08-23,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-16,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,2,2023-08-23,2060.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-17,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,3,2023-08-24,2060.0
Tiruvuru APMC,Sona,2023-08-17,80.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-08-25,2040.0
Rajahmundry APMC,Paddy,2023-08-17,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-08-24,2040.0
Pithapuram APMC,1001,2023-08-17,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-08-25,2050.0
Peddapuram APMC,1001,2023-08-17,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2048.285714285714,0.0,12.294017127971404,0.0,0.0,1.0,0.9983958711117312,8,3,2023-08-24,2045.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-17,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-08-24,2040.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-18,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,2023-08-25,2040.0
Pithapuram APMC,1001,2023-08-18,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,2023-08-25,2050.0
Rajahmundry APMC,Paddy,2023-08-18,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,2023-08-25,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-18,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,4,2023-08-25,2060.0
Tiruvuru APMC,Sona,2023-08-18,13.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,2023-08-25,2040.0
Tiruvuru APMC,Sona,2023-08-19,16.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2023-08-30,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-19,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,5,2023-08-26,2060.0
Rajahmundry APMC,Paddy,2023-08-19,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2023-08-26,2040.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-08-19,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2060.0,0.0,50.8391127441794,0.0,0.0,1.0,0.9902912621359224,8,5,2023-08-26,2040.0
Peddapuram APMC,1001,2023-08-19,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2048.285714285714,0.0,12.294017127971404,0.0,0.0,1.0,0.9983958711117312,8,5,2023-08-28,2045.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-19,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2023-08-26,2040.0
Pithapuram APMC,1001,2023-08-19,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2023-08-26,2050.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-20,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2023-08-27,2040.0
Pithapuram APMC,1001,2023-08-20,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2023-08-27,2050.0
Rajahmundry APMC,Paddy,2023-08-20,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2023-08-29,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-20,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,6,2023-08-29,2060.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-21,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2023-08-28,2040.0
Pithapuram APMC,1001,2023-08-21,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2023-08-28,2050.0
Rajahmundry APMC,Paddy,2023-08-21,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2023-08-29,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-21,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,0,2023-08-29,2060.0
Tiruvuru APMC,Sona,2023-08-21,16.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2023-08-30,2040.0
Tiruvuru APMC,Sona,2023-08-22,16.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-08-30,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-22,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,1,2023-08-29,2060.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-08-22,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2050.0,0.0,37.41657386773943,0.0,0.0,1.0,0.9951219512195122,8,1,2023-08-29,2040.0
Pithapuram APMC,1001,2023-08-22,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-08-29,2050.0
Rajahmundry APMC,Paddy,2023-08-22,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-08-29,2040.0
Peddapuram APMC,1001,2023-08-22,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2048.285714285714,0.0,12.294017127971404,0.0,0.0,1.0,0.9983958711117312,8,1,2023-08-30,2045.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-08-23,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-09-02,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-23,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,2,2023-08-30,2060.0
Tiruvuru APMC,Sona,2023-08-23,18.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-08-30,2040.0
Pithapuram APMC,1001,2023-08-23,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-08-30,2050.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-23,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-08-31,2040.0
Rajahmundry APMC,Paddy,2023-08-23,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-08-30,2040.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-24,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-08-31,2040.0
Peddapuram APMC,1001,2023-08-24,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2048.285714285714,0.0,12.294017127971404,0.0,0.0,1.0,0.9983958711117312,8,3,2023-08-31,2045.0
Rajahmundry APMC,Paddy,2023-08-24,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-08-31,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-24,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,3,2023-08-31,2060.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-08-24,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-09-02,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-25,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,4,2023-09-01,2060.0
Tiruvuru APMC,Sona,2023-08-25,9.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,2023-09-02,2040.0
Rajahmundry APMC,Paddy,2023-08-25,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,2023-09-01,2040.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-25,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,2023-09-01,2040.0
Peddapuram APMC,1001,2023-08-25,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2048.285714285714,0.0,12.294017127971404,0.0,0.0,1.0,0.9983958711117312,8,4,2023-09-01,2045.0
Pithapuram APMC,1001,2023-08-25,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,2023-09-01,2050.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-26,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2023-09-02,2040.0
Pithapuram APMC,1001,2023-08-26,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2023-09-02,2050.0
Rajahmundry APMC,Paddy,2023-08-26,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2023-09-02,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-26,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,5,2023-09-02,2060.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-08-26,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,2023-09-02,2040.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-27,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2023-09-03,2040.0
Pithapuram APMC,1001,2023-08-27,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,2023-09-03,2050.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-08-28,1.0,2020.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2023-09-05,2040.0
Pithapuram APMC,1001,2023-08-28,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2023-09-04,2050.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-28,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,2023-09-04,2040.0
Peddapuram APMC,1001,2023-08-28,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2048.285714285714,0.0,12.294017127971404,0.0,0.0,1.0,0.9983958711117312,8,0,2023-09-04,2045.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-29,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-09-05,2040.0
Karapa APMC,1001,2023-08-29,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2051.428571428572,1.9289570911757195e-06,3.631365196011622,0.0,0.0,1.0,0.9993036211699164,8,1,2023-09-08,2050.0
Pithapuram APMC,1001,2023-08-29,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-09-08,2050.0
Rajahmundry APMC,Paddy,2023-08-29,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-09-05,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-29,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,1,2023-09-05,2060.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-08-29,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,2023-09-05,2040.0
Peddapuram APMC,1001,2023-08-30,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2048.285714285714,0.0,12.294017127971404,0.0,0.0,1.0,0.9983958711117312,8,2,2023-09-06,2045.0
Pithapuram APMC,1001,2023-08-30,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-09-08,2050.0
Rajahmundry APMC,Paddy,2023-08-30,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-09-06,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-30,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,2,2023-09-06,2060.0
Tiruvuru APMC,Sona,2023-08-30,19.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,2023-09-07,2060.0
Tiruvuru APMC,Sona,2023-08-31,21.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-09-07,2060.0
Rajahmundry APMC,Swarna Masuri (New),2023-08-31,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,8,3,2023-09-07,2060.0
Rajahmundry APMC,Paddy,2023-08-31,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-09-07,2040.0
Karapa APMC,1001,2023-08-31,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.714285714286,1.9289570911757195e-06,2.672612419122665,0.0,0.0,1.0,0.9996516893068615,8,3,2023-09-08,2050.0
Peddapuram APMC,1001,2023-08-31,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2045.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-09-08,2045.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-08-31,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-09-07,2040.0
Pithapuram APMC,1001,2023-08-31,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,2023-09-08,2050.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-09-01,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,4,2023-09-08,2040.0
Karapa APMC,1001,2023-09-01,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.714285714286,1.9289570911757195e-06,2.672612419122665,0.0,0.0,1.0,0.9996516893068615,9,4,2023-09-08,2050.0
Peddapuram APMC,1001,2023-09-01,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2045.0,0.0,0.0,0.0,0.0,1.0,1.0,9,4,2023-09-08,2045.0
Pithapuram APMC,1001,2023-09-01,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,9,4,2023-09-08,2050.0
Rajahmundry APMC,Paddy,2023-09-01,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,4,2023-09-08,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-09-01,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,9,4,2023-09-08,2060.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-09-02,1.0,2020.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,5,2023-09-12,2040.0
Tiruvuru APMC,Sona,2023-09-02,26.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,5,2023-09-12,2100.0
Rajahmundry APMC,Paddy,2023-09-02,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,5,2023-09-09,2040.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-09-02,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,5,2023-09-09,2040.0
Pithapuram APMC,1001,2023-09-02,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,9,5,2023-09-11,2050.0
Rajahmundry APMC,Swarna Masuri (New),2023-09-02,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,9,5,2023-09-09,2060.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-09-03,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,6,2023-09-10,2040.0
Banaganapalli APMC,Sona Mahsuri,2023-09-03,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,9,6,2023-09-10,2100.0
Pithapuram APMC,1001,2023-09-03,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,9,6,2023-09-11,2050.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-09-04,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,0,2023-09-11,2040.0
Banaganapalli APMC,Sona Mahsuri,2023-09-04,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,9,0,2023-09-11,2100.0
Peddapuram APMC,1001,2023-09-04,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2045.0,0.0,0.0,0.0,0.0,1.0,1.0,9,0,2023-09-12,2045.0
Pithapuram APMC,1001,2023-09-04,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,0.0,0.0,0.0,0.0,1.0,1.0,9,0,2023-09-11,2050.0
Tiruvuru APMC,Sona,2023-09-04,24.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,0,2023-09-12,2100.0
Tiruvuru APMC,Sona,2023-09-05,24.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,1,2023-09-12,2100.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-09-05,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,1,2023-09-12,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-09-05,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,9,1,2023-09-12,2060.0
Banaganapalli APMC,Sona Mahsuri,2023-09-05,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,9,1,2023-09-12,2100.0
Peddapuram APMC,1001,2023-09-05,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2045.0,0.0,0.0,0.0,0.0,1.0,1.0,9,1,2023-09-12,2045.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-09-05,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,1,2023-09-12,2040.0
Rajahmundry APMC,Paddy,2023-09-05,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,1,2023-09-12,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-09-06,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,9,2,2023-09-13,2060.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-09-06,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,2,2023-09-13,2040.0
Banaganapalli APMC,Sona Mahsuri,2023-09-06,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,9,2,2023-09-13,2100.0
Peddapuram APMC,1001,2023-09-06,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2045.0,0.0,0.0,0.0,0.0,1.0,1.0,9,2,2023-09-13,2045.0
Rajahmundry APMC,Paddy,2023-09-06,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,2,2023-09-13,2040.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-09-06,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,2,2023-09-14,2040.0
Banaganapalli APMC,Sona Mahsuri,2023-09-07,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,9,3,2023-09-14,2100.0
Tiruvuru APMC,Sona,2023-09-07,16.0,2040.0,2080.0,2060.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,20.0,20.0,1.0098039215686274,1.0098039215686274,9,3,2023-09-15,2070.0
Tanuku APMC,MTU-1010,2023-09-07,1.0,2020.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,1.2131806507799106e-05,0.0,0.0,1.0,1.0,9,3,2023-09-15,2040.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-09-07,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,3,2023-09-14,2040.0
Rajahmundry APMC,Paddy,2023-09-07,0.5,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,3,2023-09-14,2040.0
Rajahmundry APMC,Swarna Masuri (New),2023-09-07,0.5,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,2060.0,0.0,1.3424599555027743e-05,0.0,0.0,1.0,1.0,9,3,2023-09-14,2060.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-09-08,0.01,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,9,4,2023-09-15,2040.0
Banaganapalli APMC,Sona Mahsuri,2023-09-08,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,9,4,2023-09-15,2100.0
Karapa APMC,1001,2023-09-08,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.714285714286,1.9289570911757195e-06,2.672612419122665,0.0,0.0,1.0,0.9996516893068615,9,4,2023-09-15,2050.0
Peddapuram APMC,1001,2023-09-08,0.1,2040.0,2050.0,2045.0,2045.0,2045.0,2045.0,2045.0,0.0,0.0,0.0,0.0,1.0,1.0,9,4,2023-09-15,2045.0
