market,variety,arrival_date,arrivals_mt,minimum_price,maximum_price,modal_price,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_change_1,price_change_7,price_vs_rolling_7,price_vs_rolling_14,month,day_of_week,target_modal_price
Rajahmundry APMC,Paddy,2023-10-11,0.5,2183.0,2183.0,2183.0,2183.0,2150.0,2178.285714285714,2109.1428571428573,12.472827609299262,72.25154471902835,0.0,33.0,1.0021642182581323,1.0350176104036846,10,2,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-11,0.5,2203.0,2203.0,2203.0,2203.0,2175.0,2199.0,2129.5,10.583005244250838,72.48103200148492,0.0,28.0,1.001819008640291,1.034515144400094,10,2,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-10-11,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,10,2,2040.0
Tanuku APMC,MTU-1010,2023-10-11,1.0,2050.0,2200.0,2183.0,2183.0,2040.0,2162.5714285714284,2101.285714285714,54.04891964031852,73.43802051487366,0.0,143.0,1.0094464262121814,1.0388877557957714,10,2,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-12,0.01,2183.0,2183.0,2183.0,2183.0,2040.0,2162.5714285714284,2101.285714285714,54.04891964031852,73.43802051487265,0.0,143.0,1.0094464262121814,1.0388877557957714,10,3,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-12,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,10,3,2100.0
Peddapuram APMC,1001,2023-10-12,1.0,2183.0,2203.0,2193.0,2190.0,2045.0,2092.8571428571427,2069.285714285714,82.75753454404925,61.326902832191095,3.0,148.0,1.047849829351536,1.0597859855022438,10,3,2203.0
Pithapuram APMC,1001,2023-10-12,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2152.1428571428573,0.0,67.03943402420482,0.0,0.0,1.0,1.0189844009293063,10,3,2193.0
Rajahmundry APMC,Paddy,2023-10-12,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2119.3571428571427,0.0,71.83164841687652,0.0,0.0,1.0,1.0300293215597722,10,3,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-12,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2139.714285714286,0.0,72.00793607056896,0.0,0.0,1.0,1.0295767125116837,10,3,2203.0
Tanuku APMC,MTU-1010,2023-10-12,1.0,2050.0,2200.0,2183.0,2183.0,2183.0,2183.0,2111.5,0.0,74.19905659777721,0.0,0.0,1.0,1.033862183282027,10,3,2183.0
Tiruvuru APMC,Sona,2023-10-12,24.0,2100.0,2300.0,2200.0,2200.0,2200.0,2200.0,2171.4285714285716,1.1959015087112871e-05,39.390967894284564,0.0,0.0,1.0,1.013157894736842,10,3,2290.0
Banaganapalli APMC,Sona Mahsuri,2023-10-13,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,10,4,2100.0
Karapa APMC,1001,2023-10-13,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.714285714286,1.9289570911757195e-06,2.6726124191242344,0.0,0.0,1.0,0.9996516893068617,10,4,2050.0
Peddapuram APMC,1001,2023-10-13,33.0,2183.0,2223.0,2203.0,2193.0,2045.0,2114.0,2079.5,87.27542609463431,69.2628771698531,10.0,158.0,1.042100283822138,1.0593892762683337,10,4,2193.0
Pithapuram APMC,1001,2023-10-13,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2162.3571428571427,0.0,60.89158984856373,0.0,0.0,1.0,1.0141710435041127,10,4,2193.0
Rajahmundry APMC,Paddy,2023-10-13,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2129.5714285714284,0.0,69.81813108764428,0.0,0.0,1.0,1.025088884416717,10,4,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-13,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2149.9285714285716,0.0,69.94334441940654,0.0,0.0,1.0,1.0246852054885545,10,4,2203.0
Tanuku APMC,MTU-1010,2023-10-13,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2121.714285714286,0.0,73.43802051487366,0.0,0.0,1.0,1.02888499865338,10,4,2183.0
Tiruvuru APMC,Sona,2023-10-13,32.0,2190.0,2400.0,2290.0,2200.0,2200.0,2200.0,2180.714285714286,1.1959015087112871e-05,27.022579081575444,90.0,90.0,1.040909090909091,1.0501146413363904,10,4,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-14,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2111.5,0.0,74.19905659777622,0.0,0.0,1.0,1.033862183282027,10,5,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-14,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,10,5,2100.0
Karapa APMC,1001,2023-10-14,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.714285714286,1.9289570911757195e-06,2.6726124191242344,0.0,0.0,1.0,0.9996516893068617,10,5,2050.0
Pithapuram APMC,1001,2023-10-14,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2172.5714285714284,0.0,51.92852230298323,0.0,0.0,1.0,1.0094029458179905,10,5,2193.0
Rajahmundry APMC,Paddy,2023-10-14,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2139.785714285714,0.0,66.06544374438815,0.0,0.0,1.0,1.0201956137129886,10,5,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-14,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2160.1428571428573,0.0,66.1383830637401,0.0,0.0,1.0,1.0198399576747568,10,5,2203.0
Tanuku APMC,MTU-1010,2023-10-14,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2131.9285714285716,0.0,71.10605760813614,0.0,0.0,1.0,1.0239555064160553,10,5,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-15,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2121.714285714286,0.0,73.43802051487265,0.0,0.0,1.0,1.02888499865338,10,6,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-15,0.01,2000.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,10,6,2100.0
Karapa APMC,1001,2023-10-15,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,1.9289570911757195e-06,0.0,0.0,0.0,1.0,1.0,10,6,2050.0
Pithapuram APMC,1001,2023-10-15,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2182.785714285714,0.0,38.218357593476675,0.0,0.0,1.0,1.0046794724958277,10,6,2193.0
Rajahmundry APMC,Paddy,2023-10-15,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2150.0,0.0,60.24948132556882,0.0,0.0,1.0,1.0153488372093022,10,6,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-15,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2170.3571428571427,0.0,60.26429883675766,0.0,0.0,1.0,1.0150403159453678,10,6,2203.0
Tanuku APMC,MTU-1010,2023-10-15,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2142.1428571428573,0.0,67.03943402420593,0.0,0.0,1.0,1.019073024341447,10,6,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-16,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2131.9285714285716,0.0,71.10605760813509,0.0,0.0,1.0,1.0239555064160553,10,0,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-16,0.01,2000.0,2300.0,2100.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,10,0,2200.0
Karapa APMC,1001,2023-10-16,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,1.9289570911757195e-06,0.0,0.0,0.0,1.0,1.0,10,0,2050.0
Peddapuram APMC,1001,2023-10-16,52.0,2183.0,2203.0,2193.0,2203.0,2045.0,2136.5714285714284,2090.785714285714,86.88662563528229,75.77515177400598,-10.0,148.0,1.0264108050280825,1.0488879778620477,10,0,2193.0
Pithapuram APMC,1001,2023-10-16,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,1.0,1.0,10,0,2193.0
Rajahmundry APMC,Paddy,2023-10-16,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2160.214285714286,0.0,51.67826290756039,0.0,0.0,1.0,1.0105478953807492,10,0,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-16,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2180.5714285714284,0.0,51.619486907288774,0.0,0.0,1.0,1.010285639412998,10,0,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-10-16,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,10,0,2040.0
Tanuku APMC,MTU-1010,2023-10-16,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2152.3571428571427,0.0,60.89158984856495,0.0,0.0,1.0,1.0142368831513624,10,0,2183.0
Tiruvuru APMC,Sona,2023-10-16,24.0,2200.0,2400.0,2300.0,2290.0,2200.0,2212.8571428571427,2191.4285714285716,34.016802570833235,37.38719296500375,10.0,100.0,1.039380245319561,1.0495436766623207,10,0,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-17,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2142.1428571428573,0.0,67.03943402420482,0.0,0.0,1.0,1.019073024341447,10,1,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-17,0.01,2000.0,2300.0,2200.0,2100.0,2100.0,2100.0,2100.0,0.0,0.0,100.0,100.0,1.0476190476190477,1.0476190476190477,10,1,2200.0
Karapa APMC,1001,2023-10-17,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,1.9289570911757195e-06,0.0,0.0,0.0,1.0,1.0,10,1,2050.0
Peddapuram APMC,1001,2023-10-17,48.0,2183.0,2203.0,2193.0,2193.0,2045.0,2157.714285714286,2101.3571428571427,78.49143113681104,79.14505392277893,0.0,148.0,1.0163532838983051,1.0436112716271797,10,1,2202.0
Pithapuram APMC,1001,2023-10-17,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,1.0,1.0,10,1,2193.0
Rajahmundry APMC,Paddy,2023-10-17,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2170.4285714285716,0.0,38.55608160292629,0.0,0.0,1.0,1.0057921411176198,10,1,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-17,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2190.785714285714,0.0,38.37502908328796,0.0,0.0,1.0,1.0055752991425124,10,1,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-10-17,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,10,1,2040.0
Tanuku APMC,MTU-1010,2023-10-17,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2162.5714285714284,0.0,51.928522302984646,0.0,0.0,1.0,1.0094464262121814,10,1,2183.0
Tiruvuru APMC,Sona,2023-10-17,21.0,2200.0,2400.0,2300.0,2300.0,2200.0,2227.1428571428573,2202.8571428571427,46.44505202002792,44.27685129319601,0.0,100.0,1.0327132777421424,1.0440985732814527,10,1,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-18,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2152.3571428571427,0.0,60.89158984856373,0.0,0.0,1.0,1.0142368831513624,10,2,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-18,0.01,2000.0,2300.0,2200.0,2200.0,2100.0,2114.285714285714,2107.1428571428573,37.796447300922736,26.72612419124241,0.0,100.0,1.0405405405405406,1.0440677966101695,10,2,2200.0
Peddapuram APMC,1001,2023-10-18,43.0,2183.0,2222.0,2202.0,2193.0,2045.0,2178.8571428571427,2111.9285714285716,61.06943745013702,80.9030419564198,9.0,157.0,1.0106215578284816,1.0426488991104947,10,2,2193.0
Pithapuram APMC,1001,2023-10-18,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,1.0,1.0,10,2,2193.0
Rajahmundry APMC,Paddy,2023-10-18,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2180.6428571428573,0.0,8.819620983115072,0.0,0.0,1.0,1.0010809394346358,10,2,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-18,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2201.0,0.0,7.483314773571307,0.0,0.0,1.0,1.0009086778736938,10,2,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-10-18,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,10,2,2040.0
Tanuku APMC,MTU-1010,2023-10-18,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2172.785714285714,0.0,38.21835759347861,0.0,0.0,1.0,1.0047010092376476,10,2,2183.0
Tiruvuru APMC,Sona,2023-10-18,24.0,2200.0,2400.0,2300.0,2300.0,2200.0,2241.4285714285716,2210.0,51.77791402666468,51.2910248559089,0.0,100.0,1.0261312938177183,1.0407239819004526,10,2,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-19,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2162.5714285714284,0.0,51.92852230298323,0.0,0.0,1.0,1.0094464262121814,10,3,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-19,0.01,2000.0,2300.0,2200.0,2200.0,2100.0,2128.5714285714284,2114.285714285714,48.79500364742671,36.31365196012805,0.0,100.0,1.0335570469798658,1.0405405405405406,10,3,2200.0
Karapa APMC,1001,2023-10-19,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,1.9289570911757195e-06,0.0,0.0,0.0,1.0,1.0,10,3,2050.0
Peddapuram APMC,1001,2023-10-19,20.0,2183.0,2203.0,2193.0,2202.0,2235.0,2201.285714285714,2123.1428571428573,15.670718827528136,81.78852387323454,-9.0,-42.0,0.9962359659938997,1.0329027048849413,10,3,2193.0
Pithapuram APMC,1001,2023-10-19,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,1.0,1.0,10,3,2193.0
Tiruvuru APMC,Sona,2023-10-19,28.0,2200.0,2400.0,2300.0,2300.0,2200.0,2255.714285714286,2220.714285714286,52.23572942509548,53.41625879165383,0.0,100.0,1.0196326789107029,1.0357027983274365,10,3,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-20,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2172.785714285714,0.0,38.218357593476675,0.0,0.0,1.0,1.0047010092376476,10,4,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-20,0.01,2000.0,2300.0,2200.0,2200.0,2100.0,2142.8571428571427,2121.4285714285716,53.452248382484996,42.581531362631885,0.0,100.0,1.0266666666666668,1.037037037037037,10,4,2200.0
Karapa APMC,1001,2023-10-20,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,1.9289570911757195e-06,0.0,0.0,0.0,1.0,1.0,10,4,2050.0
Pithapuram APMC,1001,2023-10-20,1.0,2193.0,2200.0,2193.0,2193.0,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,1.0,1.0,10,4,2193.0
Rajahmundry APMC,Paddy,2023-10-20,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,10,4,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-20,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.8774262239668054e-05,0.0,0.0,1.0,1.0,10,4,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-10-20,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,10,4,2040.0
Tanuku APMC,MTU-1010,2023-10-20,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,4,2183.0
Tiruvuru APMC,Sona,2023-10-20,21.0,2200.0,2400.0,2300.0,2300.0,2200.0,2270.0,2231.4285714285716,47.95831523313147,53.184315625677264,0.0,100.0,1.013215859030837,1.030729833546735,10,4,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-21,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,5,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-21,0.01,2000.0,2300.0,2200.0,2200.0,2100.0,2157.1428571428573,2128.5714285714284,53.452248382484996,46.88072309384939,0.0,100.0,1.019867549668874,1.0335570469798658,10,5,2200.0
Karapa APMC,1001,2023-10-21,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,1.9289570911757195e-06,0.0,0.0,0.0,1.0,1.0,10,5,2050.0
Peddapuram APMC,1001,2023-10-21,34.0,2183.0,2203.0,2193.0,2193.0,2190.0,2195.285714285714,2133.714285714286,5.056820005837997,80.4654044834259,0.0,3.0,0.998958807834971,1.027785216925549,10,5,2193.0
Pithapuram APMC,1001,2023-10-21,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,1.0,1.0,10,5,2193.0
Rajahmundry APMC,Paddy,2023-10-21,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,10,5,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-21,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.8774262239668054e-05,0.0,0.0,1.0,1.0,10,5,2203.0
Tanuku APMC,MTU-1010,2023-10-21,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,5,2183.0
Tiruvuru APMC,Sona,2023-10-21,19.0,2200.0,2400.0,2300.0,2300.0,2200.0,2284.285714285714,2242.1428571428573,37.35288603626967,50.56276699898491,0.0,100.0,1.0068792995622264,1.0258043963045556,10,5,2300.0
Banaganapalli APMC,Sona Mahsuri,2023-10-22,0.01,2000.0,2300.0,2200.0,2200.0,2100.0,2171.4285714285716,2135.714285714286,48.79500364742671,49.72451580988452,0.0,100.0,1.013157894736842,1.0301003344481605,10,6,2200.0
Banaganapalli APMC,Sona Mahsuri,2023-10-23,0.01,2000.0,2300.0,2200.0,2200.0,2100.0,2185.714285714286,2142.8571428571427,37.796447300922736,51.355259101309365,0.0,100.0,1.0065359477124183,1.0266666666666668,10,0,2200.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-24,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,1,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-24,0.01,2000.0,2300.0,2200.0,2200.0,2200.0,2200.0,2150.0,0.0,51.88745216627683,0.0,0.0,1.0,1.0232558139534884,10,1,2200.0
Rajahmundry APMC,Paddy,2023-10-24,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,10,1,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-24,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.8774262239668054e-05,0.0,0.0,1.0,1.0,10,1,2203.0
Tanuku APMC,MTU-1010,2023-10-24,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,1,2183.0
Tiruvuru APMC,Sona,2023-10-24,16.0,2200.0,2400.0,2300.0,2300.0,2290.0,2298.5714285714284,2249.285714285714,3.7796447301587266,51.210618747752946,0.0,10.0,1.0006215040397763,1.0225468402667515,10,1,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-25,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,2,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-25,0.01,2000.0,2300.0,2200.0,2200.0,2200.0,2200.0,2157.1428571428573,0.0,51.355259101309244,0.0,0.0,1.0,1.019867549668874,10,2,2200.0
Pithapuram APMC,1001,2023-10-25,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,1.0,1.0,10,2,2193.0
Rajahmundry APMC,Paddy,2023-10-25,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,10,2,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-25,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.8774262239668054e-05,0.0,0.0,1.0,1.0,10,2,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-10-25,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,10,2,2040.0
Tanuku APMC,MTU-1010,2023-10-25,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,2,2183.0
Tiruvuru APMC,Sona,2023-10-25,49.0,2200.0,2400.0,2300.0,2300.0,2300.0,2300.0,2256.4285714285716,2.252635041942795e-05,50.77963596336296,0.0,0.0,1.0,1.019309908198797,10,2,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-26,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,3,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-26,0.01,2000.0,2300.0,2200.0,2200.0,2200.0,2200.0,2164.285714285714,0.0,49.72451580988432,0.0,0.0,1.0,1.0165016501650166,10,3,2200.0
Peddapuram APMC,1001,2023-10-26,68.0,2183.0,2203.0,2193.0,2193.0,2193.0,2195.714285714286,2144.285714285714,4.6445052020041455,77.58412661941051,0.0,0.0,0.9987638256343526,1.0227181878747502,10,3,2193.0
Pithapuram APMC,1001,2023-10-26,1.0,2183.0,2200.0,2193.0,2193.0,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,1.0,1.0,10,3,2193.0
Rajahmundry APMC,Paddy,2023-10-26,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,10,3,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-26,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.8774262239668054e-05,0.0,0.0,1.0,1.0,10,3,2203.0
Tiruvuru APMC,Sona,2023-10-26,24.0,2200.0,2400.0,2300.0,2300.0,2300.0,2300.0,2263.5714285714284,2.252635041942795e-05,49.241499517434626,0.0,0.0,1.0,1.016093404859577,10,3,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-27,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,4,2183.0
Karapa APMC,1001,2023-10-27,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,1.9289570911757195e-06,0.0,0.0,0.0,1.0,1.0,10,4,2050.0
Rajahmundry APMC,Paddy,2023-10-27,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,10,4,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-27,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.8774262239668054e-05,0.0,0.0,1.0,1.0,10,4,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-10-27,1.0,2000.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,10,4,2040.0
Tanuku APMC,MTU-1010,2023-10-27,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,4,2183.0
Tiruvuru APMC,Sona,2023-10-27,12.0,2200.0,2400.0,2300.0,2300.0,2300.0,2300.0,2270.714285714286,2.252635041942795e-05,46.48643900095226,0.0,0.0,1.0,1.0128971374646114,10,4,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-28,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,5,2183.0
Banaganapalli APMC,Sona Mahsuri,2023-10-28,0.01,2000.0,2300.0,2200.0,2200.0,2200.0,2200.0,2171.4285714285716,0.0,46.88072309384911,0.0,0.0,1.0,1.013157894736842,10,5,2200.0
Karapa APMC,1001,2023-10-28,1.0,2040.0,2060.0,2050.0,2050.0,2050.0,2050.0,2050.0,1.9289570911757195e-06,0.0,0.0,0.0,1.0,1.0,10,5,2050.0
Peddapuram APMC,1001,2023-10-28,1.0,2183.0,2203.0,2193.0,2193.0,2203.0,2195.714285714286,2154.8571428571427,4.6445052020041455,72.9603234039489,0.0,-10.0,0.9987638256343526,1.0177008750994432,10,5,2193.0
Rajahmundry APMC,Paddy,2023-10-28,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,10,5,2183.0
Rajahmundry APMC,Swarna Masuri (New),2023-10-28,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.8774262239668054e-05,0.0,0.0,1.0,1.0,10,5,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2023-10-28,1.0,2020.0,2080.0,2040.0,2040.0,2040.0,2040.0,2040.0,0.0,0.0,0.0,0.0,1.0,1.0,10,5,2040.0
Tanuku APMC,MTU-1010,2023-10-28,1.0,2020.0,2200.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,5,2183.0
Tiruvuru APMC,Sona,2023-10-28,21.0,2200.0,2400.0,2300.0,2300.0,2300.0,2300.0,2277.8571428571427,2.252635041942795e-05,42.27721179740792,0.0,0.0,1.0,1.0097209156475384,10,5,2300.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2023-10-29,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,10,6,2183.0
